Time - Measured Data 0-Load,TDMS Value - Measured Data 0-Load,Time - Measured Data 0-Pressure,TDMS Value 2 - Measured Data 0-Pressure,Time - Measured Data 0-LVDT2,TDMS Value 3 - Measured Data 0-LVDT2
32:42.6,127.803,32:42.6,135.376,32:42.6,0.998947
32:42.7,128.233,32:42.7,135.448,32:42.7,1.00032
32:42.8,128.378,32:42.8,135.604,32:42.8,0.999982
32:42.9,128.698,32:42.9,135.548,32:42.9,1.00041
32:43.0,128.814,32:43.0,135.175,32:43.0,1.00058
32:43.1,128.961,32:43.1,135.523,32:43.1,1.00162
32:43.2,128.972,32:43.2,135.511,32:43.2,1.00183
32:43.3,128.97,32:43.3,135.331,32:43.3,1.00264
32:43.4,129.045,32:43.4,135.482,32:43.4,1.00378
32:43.5,129.078,32:43.5,135.37,32:43.5,1.00378
32:43.6,129.114,32:43.6,135.352,32:43.6,1.00498
32:43.7,129.021,32:43.7,135.45,32:43.7,1.00547
32:43.8,129.045,32:43.8,135.344,32:43.8,1.00573
32:43.9,129.119,32:43.9,135.602,32:43.9,1.00715
32:44.0,129.037,32:44.0,135.427,32:44.0,1.00707
32:44.1,129.094,32:44.1,135.346,32:44.1,1.00816
32:44.2,129.166,32:44.2,135.546,32:44.2,1.00873
32:44.3,129.196,32:44.3,135.383,32:44.3,1.0094
32:44.4,129.13,32:44.4,135.34,32:44.4,1.01025
32:44.5,129.111,32:44.5,135.517,32:44.5,1.0103
32:44.6,129.073,32:44.6,135.441,32:44.6,1.01139
32:44.7,129.217,32:44.7,135.424,32:44.7,1.01185
32:44.8,129.212,32:44.8,135.583,32:44.8,1.0128
32:44.9,129.26,32:44.9,135.533,32:44.9,1.01266
32:45.0,129.241,32:45.0,135.499,32:45.0,1.01409
32:45.1,129.225,32:45.1,135.459,32:45.1,1.01468
32:45.2,129.238,32:45.2,135.351,32:45.2,1.01485
32:45.3,129.275,32:45.3,135.219,32:45.3,1.01571
32:45.4,129.379,32:45.4,135.517,32:45.4,1.01637
32:45.5,129.275,32:45.5,135.323,32:45.5,1.01793
32:45.6,129.358,32:45.6,135.483,32:45.6,1.01806
32:45.7,129.313,32:45.7,135.55,32:45.7,1.01818
32:45.8,129.23,32:45.8,135.241,32:45.8,1.01939
32:45.9,129.343,32:45.9,135.44,32:45.9,1.01976
32:46.0,129.269,32:46.0,135.479,32:46.0,1.02046
32:46.1,129.393,32:46.1,135.377,32:46.1,1.02164
32:46.2,129.351,32:46.2,135.441,32:46.2,1.02206
32:46.3,129.42,32:46.3,135.451,32:46.3,1.02289
32:46.4,129.33,32:46.4,135.493,32:46.4,1.02377
32:46.5,129.511,32:46.5,135.325,32:46.5,1.02396
32:46.6,129.501,32:46.6,135.427,32:46.6,1.02477
32:46.7,129.54,32:46.7,135.455,32:46.7,1.0249
32:46.8,129.446,32:46.8,135.405,32:46.8,1.02542
32:46.9,129.499,32:46.9,135.458,32:46.9,1.02638
32:47.0,129.461,32:47.0,135.462,32:47.0,1.02731
32:47.1,129.523,32:47.1,135.277,32:47.1,1.02747
32:47.2,129.494,32:47.2,135.366,32:47.2,1.02775
32:47.3,129.578,32:47.3,135.395,32:47.3,1.0288
32:47.4,129.59,32:47.4,135.47,32:47.4,1.02869
32:47.5,129.628,32:47.5,135.346,32:47.5,1.03047
32:47.6,129.617,32:47.6,135.431,32:47.6,1.03006
32:47.7,129.743,32:47.7,135.422,32:47.7,1.03147
32:47.8,129.604,32:47.8,135.233,32:47.8,1.03133
32:47.9,129.764,32:47.9,135.405,32:47.9,1.03281
32:48.0,129.703,32:48.0,135.464,32:48.0,1.0328
32:48.1,129.773,32:48.1,135.54,32:48.1,1.03384
32:48.2,129.7,32:48.2,135.375,32:48.2,1.03425
32:48.3,129.858,32:48.3,135.495,32:48.3,1.03519
32:48.4,129.715,32:48.4,135.337,32:48.4,1.03545
32:48.5,129.859,32:48.5,135.337,32:48.5,1.03645
32:48.6,129.931,32:48.6,135.391,32:48.6,1.03639
32:48.7,129.978,32:48.7,135.372,32:48.7,1.0374
32:48.8,129.956,32:48.8,135.555,32:48.8,1.03787
32:48.9,130.008,32:48.9,135.254,32:48.9,1.03853
32:49.0,130.061,32:49.0,135.367,32:49.0,1.03972
32:49.1,130.236,32:49.1,135.402,32:49.1,1.0397
32:49.2,130.268,32:49.2,135.418,32:49.2,1.04054
32:49.3,130.322,32:49.3,135.301,32:49.3,1.04113
32:49.4,130.474,32:49.4,135.41,32:49.4,1.04102
32:49.5,130.63,32:49.5,135.338,32:49.5,1.04193
32:49.6,130.642,32:49.6,135.123,32:49.6,1.04211
32:49.7,130.794,32:49.7,135.459,32:49.7,1.04349
32:49.8,130.807,32:49.8,135.43,32:49.8,1.04422
32:49.9,130.896,32:49.9,135.475,32:49.9,1.04412
32:50.0,130.934,32:50.0,135.469,32:50.0,1.04565
32:50.1,131.104,32:50.1,135.355,32:50.1,1.04565
32:50.2,131.093,32:50.2,135.37,32:50.2,1.04622
32:50.3,131.141,32:50.3,135.407,32:50.3,1.04696
32:50.4,131.13,32:50.4,135.556,32:50.4,1.0473
32:50.5,131.256,32:50.5,135.324,32:50.5,1.04804
32:50.6,131.236,32:50.6,135.424,32:50.6,1.0484
32:50.7,131.44,32:50.7,135.481,32:50.7,1.04929
32:50.8,131.417,32:50.8,135.359,32:50.8,1.04957
32:50.9,131.455,32:50.9,135.502,32:50.9,1.05074
32:51.0,131.385,32:51.0,135.502,32:51.0,1.05079
32:51.1,131.505,32:51.1,135.57,32:51.1,1.05138
32:51.2,131.565,32:51.2,135.49,32:51.2,1.05208
32:51.3,131.551,32:51.3,135.315,32:51.3,1.05261
32:51.4,131.565,32:51.4,135.544,32:51.4,1.0533
32:51.5,131.575,32:51.5,135.453,32:51.5,1.05436
32:51.6,131.655,32:51.6,135.186,32:51.6,1.0547
32:51.7,131.692,32:51.7,135.464,32:51.7,1.0551
32:51.8,131.707,32:51.8,135.393,32:51.8,1.0562
32:51.9,131.651,32:51.9,135.244,32:51.9,1.05683
32:52.0,131.764,32:52.0,135.584,32:52.0,1.05802
32:52.1,131.873,32:52.1,135.546,32:52.1,1.05801
32:52.2,131.792,32:52.2,135.438,32:52.2,1.05856
32:52.3,131.95,32:52.3,135.211,32:52.3,1.05953
32:52.4,131.802,32:52.4,135.529,32:52.4,1.05968
32:52.5,132.037,32:52.5,135.277,32:52.5,1.06055
32:52.6,131.995,32:52.6,135.451,32:52.6,1.06114
32:52.7,131.99,32:52.7,135.341,32:52.7,1.06149
32:52.8,131.958,32:52.8,135.381,32:52.8,1.06246
32:52.9,132.017,32:52.9,135.459,32:52.9,1.06316
32:53.0,132.05,32:53.0,135.257,32:53.0,1.06317
32:53.1,132.112,32:53.1,135.363,32:53.1,1.0641
32:53.2,132.132,32:53.2,135.465,32:53.2,1.06551
32:53.3,132.103,32:53.3,135.517,32:53.3,1.06593
32:53.4,132.088,32:53.4,135.272,32:53.4,1.06628
32:53.5,132.139,32:53.5,135.619,32:53.5,1.06658
32:53.6,132.191,32:53.6,135.34,32:53.6,1.06805
32:53.7,132.2,32:53.7,135.376,32:53.7,1.06805
32:53.8,132.101,32:53.8,135.25,32:53.8,1.06855
32:53.9,132.298,32:53.9,135.225,32:53.9,1.06954
32:54.0,132.339,32:54.0,135.371,32:54.0,1.07027
32:54.1,132.264,32:54.1,135.346,32:54.1,1.07033
32:54.2,132.391,32:54.2,135.569,32:54.2,1.0716
32:54.3,132.363,32:54.3,135.322,32:54.3,1.07192
32:54.4,132.373,32:54.4,135.444,32:54.4,1.07257
32:54.5,132.487,32:54.5,135.234,32:54.5,1.07347
32:54.6,132.389,32:54.6,135.337,32:54.6,1.07414
32:54.7,132.459,32:54.7,135.349,32:54.7,1.07467
32:54.8,132.411,32:54.8,135.346,32:54.8,1.07534
32:54.9,132.55,32:54.9,135.38,32:54.9,1.07598
32:55.0,132.559,32:55.0,135.427,32:55.0,1.07696
32:55.1,132.548,32:55.1,135.356,32:55.1,1.07712
32:55.2,132.494,32:55.2,135.489,32:55.2,1.07779
32:55.3,132.551,32:55.3,135.467,32:55.3,1.07856
32:55.4,132.596,32:55.4,135.506,32:55.4,1.07867
32:55.5,132.66,32:55.5,135.19,32:55.5,1.07973
32:55.6,132.854,32:55.6,135.15,32:55.6,1.07968
32:55.7,133.109,32:55.7,135.269,32:55.7,1.08037
32:55.8,133.469,32:55.8,135.265,32:55.8,1.08126
32:55.9,133.605,32:55.9,135.353,32:55.9,1.08207
32:56.0,133.937,32:56.0,135.443,32:56.0,1.08198
32:56.1,134.22,32:56.1,135.447,32:56.1,1.0827
32:56.2,134.509,32:56.2,135.27,32:56.2,1.08319
32:56.3,134.696,32:56.3,135.234,32:56.3,1.08394
32:56.4,134.926,32:56.4,135.317,32:56.4,1.0846
32:56.5,135.203,32:56.5,135.285,32:56.5,1.08517
32:56.6,135.592,32:56.6,135.312,32:56.6,1.0855
32:56.7,135.938,32:56.7,135.405,32:56.7,1.08568
32:56.8,136.112,32:56.8,135.236,32:56.8,1.08619
32:56.9,136.291,32:56.9,135.437,32:56.9,1.0866
32:57.0,136.786,32:57.0,135.307,32:57.0,1.08753
32:57.1,137.063,32:57.1,135.394,32:57.1,1.08844
32:57.2,137.198,32:57.2,135.282,32:57.2,1.08787
32:57.3,137.608,32:57.3,135.163,32:57.3,1.08872
32:57.4,137.875,32:57.4,135.191,32:57.4,1.0894
32:57.5,138.227,32:57.5,135.275,32:57.5,1.08963
32:57.6,138.478,32:57.6,135.219,32:57.6,1.09074
32:57.7,138.816,32:57.7,135.309,32:57.7,1.09136
32:57.8,139.046,32:57.8,135.147,32:57.8,1.09135
32:57.9,139.314,32:57.9,135.42,32:57.9,1.09195
32:58.0,139.655,32:58.0,135.282,32:58.0,1.09262
32:58.1,139.945,32:58.1,135.25,32:58.1,1.0934
32:58.2,140.243,32:58.2,135.324,32:58.2,1.09336
32:58.3,140.514,32:58.3,135.304,32:58.3,1.09354
32:58.4,140.845,32:58.4,135.079,32:58.4,1.09486
32:58.5,141.138,32:58.5,135.23,32:58.5,1.09467
32:58.6,141.341,32:58.6,135.284,32:58.6,1.09542
32:58.7,141.811,32:58.7,135.271,32:58.7,1.09559
32:58.8,142.107,32:58.8,135.132,32:58.8,1.09612
32:58.9,142.402,32:58.9,135.281,32:58.9,1.09652
32:59.0,142.612,32:59.0,134.915,32:59.0,1.0974
32:59.1,143.018,32:59.1,135.253,32:59.1,1.09765
32:59.2,143.349,32:59.2,135.009,32:59.2,1.09891
32:59.3,143.581,32:59.3,135.298,32:59.3,1.09902
32:59.4,143.896,32:59.4,135.065,32:59.4,1.09942
32:59.5,144.117,32:59.5,135.161,32:59.5,1.0992
32:59.6,144.495,32:59.6,134.949,32:59.6,1.10014
32:59.7,144.782,32:59.7,135.127,32:59.7,1.10056
32:59.8,144.991,32:59.8,135.172,32:59.8,1.10149
32:59.9,145.291,32:59.9,135.198,32:59.9,1.10215
33:00.0,145.683,33:00.0,135.148,33:00.0,1.1019
33:00.1,145.876,33:00.1,135.207,33:00.1,1.10271
33:00.2,146.179,33:00.2,135.102,33:00.2,1.10359
33:00.3,146.491,33:00.3,135.179,33:00.3,1.10374
33:00.4,146.635,33:00.4,135.193,33:00.4,1.1043
33:00.5,147.156,33:00.5,135.099,33:00.5,1.10515
33:00.6,147.424,33:00.6,135.181,33:00.6,1.10546
33:00.7,147.777,33:00.7,135.016,33:00.7,1.10499
33:00.8,148.06,33:00.8,135.096,33:00.8,1.1067
33:00.9,148.309,33:00.9,135.092,33:00.9,1.10664
33:01.0,148.649,33:01.0,135.047,33:01.0,1.10688
33:01.1,149.023,33:01.1,135.062,33:01.1,1.10777
33:01.2,149.223,33:01.2,135.205,33:01.2,1.10876
33:01.3,149.671,33:01.3,135.217,33:01.3,1.1089
33:01.4,149.753,33:01.4,135.111,33:01.4,1.10876
33:01.5,150.027,33:01.5,135.224,33:01.5,1.10987
33:01.6,150.571,33:01.6,134.972,33:01.6,1.11034
33:01.7,150.789,33:01.7,135.184,33:01.7,1.11041
33:01.8,151.054,33:01.8,135.17,33:01.8,1.11102
33:01.9,151.349,33:01.9,135.08,33:01.9,1.11168
33:02.0,151.581,33:02.0,134.967,33:02.0,1.11213
33:02.1,152.022,33:02.1,135.007,33:02.1,1.11244
33:02.2,152.252,33:02.2,135.038,33:02.2,1.11284
33:02.3,152.615,33:02.3,135.06,33:02.3,1.11371
33:02.4,152.902,33:02.4,134.981,33:02.4,1.11411
33:02.5,153.104,33:02.5,135.075,33:02.5,1.11505
33:02.6,153.442,33:02.6,134.918,33:02.6,1.11516
33:02.7,153.775,33:02.7,134.963,33:02.7,1.11601
33:02.8,154.062,33:02.8,135.135,33:02.8,1.1163
33:02.9,154.281,33:02.9,135.04,33:02.9,1.11691
33:03.0,154.677,33:03.0,134.883,33:03.0,1.11707
33:03.1,154.967,33:03.1,135.053,33:03.1,1.11718
33:03.2,155.178,33:03.2,134.843,33:03.2,1.11793
33:03.3,155.434,33:03.3,135.069,33:03.3,1.11812
33:03.4,155.74,33:03.4,134.842,33:03.4,1.11909
33:03.5,156.07,33:03.5,134.717,33:03.5,1.11973
33:03.6,156.36,33:03.6,134.933,33:03.6,1.11985
33:03.7,156.723,33:03.7,134.926,33:03.7,1.12091
33:03.8,156.873,33:03.8,134.998,33:03.8,1.12066
33:03.9,157.334,33:03.9,134.787,33:03.9,1.12184
33:04.0,157.621,33:04.0,134.797,33:04.0,1.12219
33:04.1,157.882,33:04.1,134.937,33:04.1,1.12242
33:04.2,158.263,33:04.2,134.792,33:04.2,1.12289
33:04.3,158.486,33:04.3,134.925,33:04.3,1.1233
33:04.4,158.826,33:04.4,134.924,33:04.4,1.12391
33:04.5,159.033,33:04.5,134.747,33:04.5,1.12429
33:04.6,159.43,33:04.6,134.933,33:04.6,1.12477
33:04.7,159.654,33:04.7,134.839,33:04.7,1.12602
33:04.8,159.961,33:04.8,134.817,33:04.8,1.12596
33:04.9,160.277,33:04.9,134.807,33:04.9,1.12649
33:05.0,160.629,33:05.0,134.808,33:05.0,1.12665
33:05.1,160.964,33:05.1,134.902,33:05.1,1.12761
33:05.2,161.263,33:05.2,134.799,33:05.2,1.12786
33:05.3,161.528,33:05.3,134.792,33:05.3,1.12759
33:05.4,161.864,33:05.4,134.715,33:05.4,1.1286
33:05.5,162.117,33:05.5,134.897,33:05.5,1.12914
33:05.6,162.412,33:05.6,134.896,33:05.6,1.12957
33:05.7,162.735,33:05.7,134.836,33:05.7,1.13051
33:05.8,163.035,33:05.8,134.925,33:05.8,1.13113
33:05.9,163.371,33:05.9,134.945,33:05.9,1.13128
33:06.0,163.611,33:06.0,134.83,33:06.0,1.13136
33:06.1,163.926,33:06.1,134.988,33:06.1,1.13196
33:06.2,164.231,33:06.2,134.585,33:06.2,1.13253
33:06.3,164.584,33:06.3,134.763,33:06.3,1.13391
33:06.4,164.996,33:06.4,134.953,33:06.4,1.13416
33:06.5,165.266,33:06.5,134.736,33:06.5,1.13431
33:06.6,165.42,33:06.6,134.875,33:06.6,1.1347
33:06.7,165.889,33:06.7,134.831,33:06.7,1.13487
33:06.8,166.156,33:06.8,134.784,33:06.8,1.13509
33:06.9,166.437,33:06.9,134.897,33:06.9,1.13603
33:07.0,166.763,33:07.0,134.575,33:07.0,1.13666
33:07.1,167.066,33:07.1,134.644,33:07.1,1.13728
33:07.2,167.323,33:07.2,134.764,33:07.2,1.13754
33:07.3,167.738,33:07.3,134.707,33:07.3,1.13834
33:07.4,168.019,33:07.4,134.72,33:07.4,1.13842
33:07.5,168.349,33:07.5,134.65,33:07.5,1.13874
33:07.6,168.687,33:07.6,134.55,33:07.6,1.13957
33:07.7,169.072,33:07.7,134.714,33:07.7,1.14019
33:07.8,169.387,33:07.8,134.753,33:07.8,1.14001
33:07.9,169.695,33:07.9,134.732,33:07.9,1.1403
33:08.0,169.957,33:08.0,134.531,33:08.0,1.14166
33:08.1,170.437,33:08.1,134.816,33:08.1,1.14116
33:08.2,170.705,33:08.2,134.743,33:08.2,1.1421
33:08.3,171.117,33:08.3,134.579,33:08.3,1.1424
33:08.4,171.351,33:08.4,134.834,33:08.4,1.1429
33:08.5,171.702,33:08.5,134.508,33:08.5,1.14308
33:08.6,171.997,33:08.6,134.599,33:08.6,1.14419
33:08.7,172.401,33:08.7,134.691,33:08.7,1.14432
33:08.8,172.64,33:08.8,134.636,33:08.8,1.14496
33:08.9,173.068,33:08.9,134.643,33:08.9,1.14538
33:09.0,173.34,33:09.0,134.616,33:09.0,1.1455
33:09.1,173.76,33:09.1,134.668,33:09.1,1.14634
33:09.2,174.1,33:09.2,134.686,33:09.2,1.14687
33:09.3,174.425,33:09.3,134.636,33:09.3,1.14716
33:09.4,174.644,33:09.4,134.598,33:09.4,1.14707
33:09.5,175.095,33:09.5,134.66,33:09.5,1.14782
33:09.6,175.354,33:09.6,134.636,33:09.6,1.14838
33:09.7,175.704,33:09.7,134.53,33:09.7,1.14915
33:09.8,175.996,33:09.8,134.511,33:09.8,1.14931
33:09.9,176.479,33:09.9,134.465,33:09.9,1.15001
33:10.0,176.742,33:10.0,134.656,33:10.0,1.15023
33:10.1,177.118,33:10.1,134.488,33:10.1,1.15024
33:10.2,177.444,33:10.2,134.63,33:10.2,1.15088
33:10.3,177.749,33:10.3,134.603,33:10.3,1.15119
33:10.4,178.098,33:10.4,134.497,33:10.4,1.15151
33:10.5,178.442,33:10.5,134.6,33:10.5,1.1524
33:10.6,178.66,33:10.6,134.58,33:10.6,1.15319
33:10.7,179.257,33:10.7,134.402,33:10.7,1.15349
33:10.8,179.486,33:10.8,134.447,33:10.8,1.15368
33:10.9,179.926,33:10.9,134.419,33:10.9,1.15432
33:11.0,180.151,33:11.0,134.332,33:11.0,1.15446
33:11.1,180.677,33:11.1,134.647,33:11.1,1.15507
33:11.2,181.052,33:11.2,134.463,33:11.2,1.1557
33:11.3,181.425,33:11.3,134.505,33:11.3,1.15557
33:11.4,181.647,33:11.4,134.406,33:11.4,1.15623
33:11.5,182.046,33:11.5,134.454,33:11.5,1.15679
33:11.6,182.355,33:11.6,134.221,33:11.6,1.15719
33:11.7,182.731,33:11.7,134.462,33:11.7,1.15792
33:11.8,183.137,33:11.8,134.533,33:11.8,1.15782
33:11.9,183.476,33:11.9,134.418,33:11.9,1.15838
33:12.0,183.775,33:12.0,134.327,33:12.0,1.15892
33:12.1,184.195,33:12.1,134.521,33:12.1,1.1589
33:12.2,184.608,33:12.2,134.317,33:12.2,1.15986
33:12.3,185.002,33:12.3,134.315,33:12.3,1.161
33:12.4,185.371,33:12.4,134.336,33:12.4,1.16055
33:12.5,185.656,33:12.5,134.412,33:12.5,1.16151
33:12.6,186.072,33:12.6,134.379,33:12.6,1.1613
33:12.7,186.444,33:12.7,134.397,33:12.7,1.1619
33:12.8,186.883,33:12.8,134.476,33:12.8,1.16191
33:12.9,187.21,33:12.9,134.427,33:12.9,1.16224
33:13.0,187.549,33:13.0,134.335,33:13.0,1.16338
33:13.1,187.965,33:13.1,134.486,33:13.1,1.16361
33:13.2,188.458,33:13.2,134.319,33:13.2,1.16413
33:13.3,188.758,33:13.3,134.368,33:13.3,1.16423
33:13.4,189.157,33:13.4,134.295,33:13.4,1.16504
33:13.5,189.578,33:13.5,134.338,33:13.5,1.16577
33:13.6,189.931,33:13.6,134.196,33:13.6,1.16582
33:13.7,190.3,33:13.7,134.421,33:13.7,1.16588
33:13.8,190.653,33:13.8,134.437,33:13.8,1.16719
33:13.9,190.966,33:13.9,134.445,33:13.9,1.1669
33:14.0,191.506,33:14.0,134.482,33:14.0,1.16678
33:14.1,191.811,33:14.1,134.409,33:14.1,1.16776
33:14.2,192.259,33:14.2,134.441,33:14.2,1.1682
33:14.3,192.637,33:14.3,134.348,33:14.3,1.16885
33:14.4,193.045,33:14.4,134.391,33:14.4,1.16961
33:14.5,193.465,33:14.5,134.363,33:14.5,1.17027
33:14.6,193.757,33:14.6,134.436,33:14.6,1.17022
33:14.7,194.104,33:14.7,134.302,33:14.7,1.17112
33:14.8,194.56,33:14.8,134.198,33:14.8,1.17122
33:14.9,194.935,33:14.9,134.495,33:14.9,1.17116
33:15.0,195.305,33:15.0,134.463,33:15.0,1.17221
33:15.1,195.635,33:15.1,134.223,33:15.1,1.17219
33:15.2,196.07,33:15.2,134.316,33:15.2,1.17263
33:15.3,196.433,33:15.3,134.228,33:15.3,1.17333
33:15.4,196.834,33:15.4,134.336,33:15.4,1.17361
33:15.5,197.196,33:15.5,134.223,33:15.5,1.17398
33:15.6,197.651,33:15.6,134.387,33:15.6,1.17487
33:15.7,198.048,33:15.7,134.505,33:15.7,1.17445
33:15.8,198.431,33:15.8,134.322,33:15.8,1.17569
33:15.9,198.842,33:15.9,134.116,33:15.9,1.17584
33:16.0,199.223,33:16.0,134.265,33:16.0,1.17641
33:16.1,199.695,33:16.1,134.32,33:16.1,1.17717
33:16.2,200.039,33:16.2,134.285,33:16.2,1.17744
33:16.3,200.415,33:16.3,134.299,33:16.3,1.17798
33:16.4,200.74,33:16.4,134.267,33:16.4,1.17778
33:16.5,201.179,33:16.5,134.212,33:16.5,1.17811
33:16.6,201.613,33:16.6,134.263,33:16.6,1.17855
33:16.7,202.042,33:16.7,134.312,33:16.7,1.17956
33:16.8,202.356,33:16.8,134.053,33:16.8,1.17943
33:16.9,202.799,33:16.9,134.341,33:16.9,1.18008
33:17.0,203.098,33:17.0,134.353,33:17.0,1.18007
33:17.1,203.59,33:17.1,134.223,33:17.1,1.18032
33:17.2,204.024,33:17.2,134.258,33:17.2,1.18071
33:17.3,204.413,33:17.3,134.232,33:17.3,1.182
33:17.4,204.869,33:17.4,134.086,33:17.4,1.18234
33:17.5,205.202,33:17.5,134.258,33:17.5,1.1823
33:17.6,205.69,33:17.6,134.174,33:17.6,1.1829
33:17.7,206.077,33:17.7,134.171,33:17.7,1.18288
33:17.8,206.421,33:17.8,134.351,33:17.8,1.18402
33:17.9,206.848,33:17.9,134.212,33:17.9,1.18355
33:18.0,207.288,33:18.0,134.262,33:18.0,1.18469
33:18.1,207.715,33:18.1,134.219,33:18.1,1.18471
33:18.2,208.086,33:18.2,134.208,33:18.2,1.18541
33:18.3,208.536,33:18.3,134.261,33:18.3,1.18559
33:18.4,208.879,33:18.4,134.086,33:18.4,1.18568
33:18.5,209.4,33:18.5,134.256,33:18.5,1.18655
33:18.6,209.85,33:18.6,134.227,33:18.6,1.18657
33:18.7,210.254,33:18.7,134.205,33:18.7,1.18699
33:18.8,210.632,33:18.8,134.389,33:18.8,1.18783
33:18.9,211.145,33:18.9,134.05,33:18.9,1.18766
33:19.0,211.601,33:19.0,134.145,33:19.0,1.18829
33:19.1,212.078,33:19.1,134.203,33:19.1,1.18853
33:19.2,212.384,33:19.2,134.155,33:19.2,1.18891
33:19.3,212.89,33:19.3,134.14,33:19.3,1.1897
33:19.4,213.321,33:19.4,134.123,33:19.4,1.1891
33:19.5,213.723,33:19.5,134.103,33:19.5,1.19063
33:19.6,214.126,33:19.6,134.178,33:19.6,1.19014
33:19.7,214.647,33:19.7,134.12,33:19.7,1.19132
33:19.8,214.986,33:19.8,134.203,33:19.8,1.19162
33:19.9,215.465,33:19.9,134.165,33:19.9,1.19161
33:20.0,215.867,33:20.0,134.121,33:20.0,1.1925
33:20.1,216.299,33:20.1,134.183,33:20.1,1.19266
33:20.2,216.713,33:20.2,134.138,33:20.2,1.19266
33:20.3,217.199,33:20.3,134.101,33:20.3,1.19303
33:20.4,217.752,33:20.4,134.114,33:20.4,1.19345
33:20.5,218.144,33:20.5,134.202,33:20.5,1.19428
33:20.6,218.51,33:20.6,133.974,33:20.6,1.1941
33:20.7,218.949,33:20.7,134.303,33:20.7,1.19433
33:20.8,219.581,33:20.8,134.155,33:20.8,1.19495
33:20.9,219.884,33:20.9,134.149,33:20.9,1.19527
33:21.0,220.274,33:21.0,134.03,33:21.0,1.1957
33:21.1,220.789,33:21.1,134.195,33:21.1,1.19636
33:21.2,221.24,33:21.2,134.016,33:21.2,1.19629
33:21.3,221.731,33:21.3,134.069,33:21.3,1.19635
33:21.4,222.204,33:21.4,134.16,33:21.4,1.19744
33:21.5,222.576,33:21.5,134.226,33:21.5,1.19724
33:21.6,223.061,33:21.6,134.116,33:21.6,1.19803
33:21.7,223.465,33:21.7,134.181,33:21.7,1.19811
33:21.8,223.881,33:21.8,134.136,33:21.8,1.19866
33:21.9,224.404,33:21.9,134.068,33:21.9,1.19939
33:22.0,224.821,33:22.0,133.994,33:22.0,1.19956
33:22.1,225.265,33:22.1,134.068,33:22.1,1.19873
33:22.2,225.752,33:22.2,134.035,33:22.2,1.19963
33:22.3,226.163,33:22.3,134.071,33:22.3,1.20057
33:22.4,226.686,33:22.4,134.162,33:22.4,1.20081
33:22.5,227.091,33:22.5,134.167,33:22.5,1.20174
33:22.6,227.502,33:22.6,133.929,33:22.6,1.20147
33:22.7,228.02,33:22.7,134.065,33:22.7,1.20183
33:22.8,228.504,33:22.8,134.192,33:22.8,1.20189
33:22.9,229.007,33:22.9,134.018,33:22.9,1.20248
33:23.0,229.403,33:23.0,134.096,33:23.0,1.20297
33:23.1,229.952,33:23.1,134.021,33:23.1,1.20315
33:23.2,230.388,33:23.2,133.974,33:23.2,1.20412
33:23.3,230.883,33:23.3,133.916,33:23.3,1.20377
33:23.4,231.397,33:23.4,133.925,33:23.4,1.2041
33:23.5,231.744,33:23.5,134.05,33:23.5,1.20498
33:23.6,232.221,33:23.6,134.164,33:23.6,1.20495
33:23.7,232.694,33:23.7,134.153,33:23.7,1.20569
33:23.8,233.208,33:23.8,133.976,33:23.8,1.20589
33:23.9,233.685,33:23.9,133.918,33:23.9,1.20636
33:24.0,234.09,33:24.0,134.041,33:24.0,1.20667
33:24.1,234.619,33:24.1,133.887,33:24.1,1.20683
33:24.2,234.953,33:24.2,133.964,33:24.2,1.20747
33:24.3,235.459,33:24.3,133.901,33:24.3,1.20738
33:24.4,235.955,33:24.4,133.902,33:24.4,1.20822
33:24.5,236.349,33:24.5,133.849,33:24.5,1.20881
33:24.6,236.868,33:24.6,133.867,33:24.6,1.20846
33:24.7,237.333,33:24.7,134.072,33:24.7,1.20915
33:24.8,237.858,33:24.8,133.778,33:24.8,1.20938
33:24.9,238.308,33:24.9,133.984,33:24.9,1.20968
33:25.0,238.749,33:25.0,133.977,33:25.0,1.21032
33:25.1,239.293,33:25.1,133.91,33:25.1,1.21106
33:25.2,239.818,33:25.2,133.893,33:25.2,1.21088
33:25.3,240.196,33:25.3,134.058,33:25.3,1.21202
33:25.4,240.778,33:25.4,133.926,33:25.4,1.21203
33:25.5,241.235,33:25.5,133.814,33:25.5,1.21226
33:25.6,241.689,33:25.6,133.851,33:25.6,1.21291
33:25.7,242.229,33:25.7,133.945,33:25.7,1.21317
33:25.8,242.692,33:25.8,133.929,33:25.8,1.21332
33:25.9,243.182,33:25.9,133.818,33:25.9,1.21391
33:26.0,243.467,33:26.0,133.981,33:26.0,1.21416
33:26.1,244.145,33:26.1,133.866,33:26.1,1.21438
33:26.2,244.674,33:26.2,133.689,33:26.2,1.21462
33:26.3,245.148,33:26.3,133.829,33:26.3,1.21535
33:26.4,245.624,33:26.4,133.71,33:26.4,1.21547
33:26.5,246.119,33:26.5,134.014,33:26.5,1.21587
33:26.6,246.586,33:26.6,133.947,33:26.6,1.21661
33:26.7,247.054,33:26.7,133.902,33:26.7,1.21666
33:26.8,247.544,33:26.8,134.134,33:26.8,1.21719
33:26.9,248.024,33:26.9,133.831,33:26.9,1.21703
33:27.0,248.581,33:27.0,133.851,33:27.0,1.2183
33:27.1,248.896,33:27.1,133.989,33:27.1,1.21792
33:27.2,249.444,33:27.2,133.982,33:27.2,1.21866
33:27.3,249.963,33:27.3,133.866,33:27.3,1.21898
